"baseMean","log2FoldChange","padj","gene_name"
443.253380459004,-1.23387969615117,0.00180717254024117,"TMC6"
1211.01980661682,-1.23146296475362,1.62555575429458e-06,"ASPH"
611.251657017878,-1.23129862312629,0.0103165024244193,"IFNGR1"
155.076732447607,-1.23128507852969,0.0404379069350255,"CCDC134"
3450.01795800415,-1.23005132601651,7.28801756999016e-12,"LSR"
428.456320725674,-1.22363374380906,0.000870046410681141,"IFRD1"
268.701981205117,-1.21870765432572,0.00172695570670225,"E2F3"
550.475083265135,-1.21867686469552,0.00727050163322089,"PIP5K1A"
289.857330736489,-1.21828233206777,0.0159143434417015,"USP25"
496.211328537822,-1.2172875251006,0.000570881216501073,"SLC36A1"
456.380677851158,-1.2172408533919,0.000420633342081232,"RAP1B"
137.7409740968,-1.21694499837965,0.012743393825759,"TVP23B"
798.106988370394,-1.21369322505986,0.000151800857565014,"UBR2"
124.965097656831,-1.21231465651968,0.0402356938395438,"JMJD6"
4070.3743797142,-1.21206529220473,9.84118456273697e-08,"CAST"
165.680142793091,-1.21195123959373,0.0319278435414271,"CRB3"
17345.4656930473,-1.21165805965135,9.34489017600674e-10,"HLA-B"
1534.69804791832,-1.21074086574796,2.28590194847141e-07,"TRIP12"
680.225797997958,-1.20953491965043,1.30117156042832e-05,"ARHGAP26"
1115.19714428462,-1.20920725373616,8.95059014041326e-06,"RND3"
235.357917709475,-1.20829202904344,0.00851651475124474,"SEC24D"
265.505368599565,-1.20819793469112,0.00730979736585256,"TTC39B"
1113.63915383502,-1.20729048497821,0.000123206983752667,"HKDC1"
541.045997963228,-1.20711822265366,0.0012583973509566,"TIPARP"
233.376189798551,-1.20704262898087,0.00404505750832821,"MED10"
937.352788362375,-1.2062926057942,1.43738492989844e-06,"SLC12A7"
169.459913438416,-1.2058528987821,0.0235649366742458,"TCN2"
200.149467753311,-1.20579527618056,0.00691433552735655,"STX18"
302.209572975827,-1.20468192679107,0.00283659025598685,"CARD19"
140.387576778044,-1.20444843217141,0.0430307257275508,"MRPL32"
756.962374673177,-1.20273756474356,7.50166005140258e-06,"ETV6"
140.902305093906,-1.19960461451763,0.0476653313445444,"BTG3"
1151.27376081146,-1.19681879011752,0.000106267414286281,"MET"
338.74918428716,-1.19645844270828,0.00145291352960656,"SEC24A"
230.99095334509,-1.19600387984,0.00314737984589938,"SAMD4A"
86.5116885356851,-1.19342375500039,0.0397962986244406,"PRPF31"
151.687918083217,-1.19299516992928,0.0289752162700508,"UBE2O"
685.436284616758,-1.19224207575255,0.000568033142785253,"SSBP3"
985.018548150845,-1.19156839446787,1.15652286582519e-08,"SH3GLB1"
158.499162763439,-1.19018075858538,0.015957059343342,"PI4K2B"
134.258461716873,-1.1886742838506,0.0164787515045321,"HNRNPLL"
1057.46338071687,-1.18848830412931,2.70375914610681e-06,"SPEN"
1072.08429957872,-1.18550911079706,1.34553882413588e-07,"CLIC1"
153.467186857031,-1.18528291202183,0.0410176906803465,"CSRNP2"
330.07748694344,-1.18219745815912,0.000226463182037724,"FBRS"
1724.78471910099,-1.17550055886487,8.44517910058678e-06,"ITGA3"
369.701234085938,-1.17538257189142,0.00439777904839643,"MEF2A"
724.369128079692,-1.17473134103274,0.00775099357501107,"TMEM50A"
1144.72103062021,-1.173623401587,0.00011453368655644,"USP53"
704.017479875067,-1.17328054031308,7.13314488770595e-05,"RBFOX2"
462.428683406817,-1.17014865390331,0.00322818801653405,"UNC13D"
325.862322435248,-1.16796088039751,0.0206103633779552,"BTAF1"
559.70708763835,-1.16732601368496,0.00578054997020371,"PIM1"
687.53098162679,-1.16715810026025,0.000508119269744753,"TMCC3"
534.866970075392,-1.16694560154569,0.00372476998105339,"FBXW10B"
493.874875887781,-1.16623943448501,2.49472110997303e-05,"LGALS8"
623.13567590145,-1.16388015638282,0.00885263101142277,"TRAF4"
2779.4523271831,-1.16269380499054,2.59973242839821e-07,"TAPBP"
656.499622308181,-1.16166573417311,4.89462961761048e-05,"DUSP8"
736.462302634927,-1.16034545845277,0.000274344194760816,"GBP2"
191.263335102422,-1.1575149267908,0.0366642713749517,"PHETA1"
683.820614218259,-1.15726679011993,0.00178571253000843,"LGMN"
354.649546428764,-1.15674316938915,0.0080483873801836,"AGRN"
212.943948913832,-1.15394221749804,0.045816496322611,"ERVK3-1"
